suite,case,entry_point,sample,ms
representative,largest.md,direct,87,80.981958
representative,largest.md,direct,88,72.216459
representative,largest.md,dprint,88,79.664917
representative,largest.md,dprint,89,79.234459
representative,largest.md,direct,89,73.270833
representative,largest.md,direct,90,72.100292
representative,largest.md,dprint,90,78.884500
representative,largest.md,dprint,91,80.255292
representative,largest.md,direct,91,72.972875
representative,largest.md,direct,92,72.743834
representative,largest.md,dprint,92,79.643833
representative,largest.md,dprint,93,79.242458
representative,largest.md,direct,93,72.382750
representative,largest.md,direct,94,66.105875
representative,largest.md,dprint,94,79.674750
representative,largest.md,dprint,95,79.708125
representative,largest.md,direct,95,64.341667
representative,largest.md,direct,96,71.647375
representative,largest.md,dprint,96,80.642584
representative,largest.md,dprint,97,83.953167
representative,largest.md,direct,97,66.571208
representative,largest.md,direct,98,78.692041
representative,largest.md,dprint,98,80.297208
representative,largest.md,dprint,99,81.533750
representative,largest.md,direct,99,72.820542
unchanged-check,minimal,dprint,0,66.151750
unchanged-check,minimal,dprint,1,64.282333
unchanged-check,minimal,dprint,2,64.606791
unchanged-check,minimal,dprint,3,66.394167
unchanged-check,minimal,dprint,4,66.073750
unchanged-check,minimal,dprint,5,66.209500
unchanged-check,minimal,dprint,6,68.157875
unchanged-check,minimal,dprint,7,65.443250
unchanged-check,minimal,dprint,8,65.230959
unchanged-check,minimal,dprint,9,65.603917
unchanged-check,minimal,dprint,10,67.433250
unchanged-check,minimal,dprint,11,65.611166
unchanged-check,minimal,dprint,12,65.680500
unchanged-check,minimal,dprint,13,71.218834
unchanged-check,minimal,dprint,14,66.084667
unchanged-check,minimal,dprint,15,65.332125
unchanged-check,minimal,dprint,16,65.170625
unchanged-check,minimal,dprint,17,64.682000
unchanged-check,minimal,dprint,18,66.035250
unchanged-check,minimal,dprint,19,65.416375
unchanged-check,minimal,dprint,20,66.290417
unchanged-check,minimal,dprint,21,64.183000
unchanged-check,minimal,dprint,22,66.270334
unchanged-check,minimal,dprint,23,65.509500
unchanged-check,minimal,dprint,24,65.760084
unchanged-check,minimal,dprint,25,66.873458
unchanged-check,minimal,dprint,26,65.364416
unchanged-check,minimal,dprint,27,66.445750
unchanged-check,minimal,dprint,28,65.512833
unchanged-check,minimal,dprint,29,66.963208
unchanged-check,minimal,dprint,30,66.320208
unchanged-check,minimal,dprint,31,63.809625
unchanged-check,minimal,dprint,32,64.372375
unchanged-check,minimal,dprint,33,66.549333
unchanged-check,minimal,dprint,34,65.162833
unchanged-check,minimal,dprint,35,64.888292
unchanged-check,minimal,dprint,36,65.920417
unchanged-check,minimal,dprint,37,68.259750
unchanged-check,minimal,dprint,38,71.966834
unchanged-check,minimal,dprint,39,67.169708
unchanged-check,minimal,dprint,40,66.526875
unchanged-check,minimal,dprint,41,66.239625
unchanged-check,minimal,dprint,42,66.411500
unchanged-check,minimal,dprint,43,67.352417
unchanged-check,minimal,dprint,44,65.391709
unchanged-check,minimal,dprint,45,65.613208
unchanged-check,minimal,dprint,46,64.979708
unchanged-check,minimal,dprint,47,67.289084
unchanged-check,minimal,dprint,48,67.160459
unchanged-check,minimal,dprint,49,63.824833
unchanged-check,minimal,dprint,50,64.626833
unchanged-check,minimal,dprint,51,65.623583
unchanged-check,minimal,dprint,52,64.276333
unchanged-check,minimal,dprint,53,64.726750
unchanged-check,minimal,dprint,54,68.619375
unchanged-check,minimal,dprint,55,65.817708
unchanged-check,minimal,dprint,56,64.709792
unchanged-check,minimal,dprint,57,64.604084
unchanged-check,minimal,dprint,58,65.171125
unchanged-check,minimal,dprint,59,65.725042
unchanged-check,minimal,dprint,60,67.158958
unchanged-check,minimal,dprint,61,63.075916
unchanged-check,minimal,dprint,62,63.582875
unchanged-check,minimal,dprint,63,70.568375
unchanged-check,minimal,dprint,64,66.597584
unchanged-check,minimal,dprint,65,65.397125
unchanged-check,minimal,dprint,66,65.880375
unchanged-check,minimal,dprint,67,65.521917
unchanged-check,minimal,dprint,68,65.215000
unchanged-check,minimal,dprint,69,64.782875
unchanged-check,minimal,dprint,70,64.833208
unchanged-check,minimal,dprint,71,65.297792
unchanged-check,minimal,dprint,72,65.667208
unchanged-check,minimal,dprint,73,64.697875
unchanged-check,minimal,dprint,74,65.245250
unchanged-check,minimal,dprint,75,64.138583
unchanged-check,minimal,dprint,76,63.263208
unchanged-check,minimal,dprint,77,63.894417
unchanged-check,minimal,dprint,78,65.063375
unchanged-check,minimal,dprint,79,64.412000
unchanged-check,minimal,dprint,80,65.952375
unchanged-check,minimal,dprint,81,65.718292
unchanged-check,minimal,dprint,82,64.819042
unchanged-check,minimal,dprint,83,65.092500
unchanged-check,minimal,dprint,84,66.428125
unchanged-check,minimal,dprint,85,65.727709
unchanged-check,minimal,dprint,86,64.823917
unchanged-check,minimal,dprint,87,65.932000
unchanged-check,minimal,dprint,88,65.597667
unchanged-check,minimal,dprint,89,66.876500
unchanged-check,minimal,dprint,90,71.684583
unchanged-check,minimal,dprint,91,66.341834
unchanged-check,minimal,dprint,92,66.395208
unchanged-check,minimal,dprint,93,65.253667
unchanged-check,minimal,dprint,94,66.114250
unchanged-check,minimal,dprint,95,66.354417
unchanged-check,minimal,dprint,96,66.678791
unchanged-check,minimal,dprint,97,66.024375
unchanged-check,minimal,dprint,98,67.397042
unchanged-check,minimal,dprint,99,66.916375
unchanged-check,incremental,dprint,0,11.575791
unchanged-check,incremental,dprint,1,11.080125
unchanged-check,incremental,dprint,2,10.693584
unchanged-check,incremental,dprint,3,11.229458
unchanged-check,incremental,dprint,4,11.164833
unchanged-check,incremental,dprint,5,10.221458
unchanged-check,incremental,dprint,6,11.442750
unchanged-check,incremental,dprint,7,11.117625
unchanged-check,incremental,dprint,8,11.197167
unchanged-check,incremental,dprint,9,11.202292
unchanged-check,incremental,dprint,10,10.250333
unchanged-check,incremental,dprint,11,10.962292
unchanged-check,incremental,dprint,12,10.927541
unchanged-check,incremental,dprint,13,10.312416
unchanged-check,incremental,dprint,14,10.492584
unchanged-check,incremental,dprint,15,11.188541
unchanged-check,incremental,dprint,16,10.562833
unchanged-check,incremental,dprint,17,10.821375
unchanged-check,incremental,dprint,18,10.399417
unchanged-check,incremental,dprint,19,10.278375
unchanged-check,incremental,dprint,20,10.717458
unchanged-check,incremental,dprint,21,10.622417
unchanged-check,incremental,dprint,22,10.817917
unchanged-check,incremental,dprint,23,10.840000
unchanged-check,incremental,dprint,24,10.457875
unchanged-check,incremental,dprint,25,10.685125
unchanged-check,incremental,dprint,26,10.155167
unchanged-check,incremental,dprint,27,10.575459
unchanged-check,incremental,dprint,28,10.509292
unchanged-check,incremental,dprint,29,10.340375
unchanged-check,incremental,dprint,30,10.007625
unchanged-check,incremental,dprint,31,10.458875
unchanged-check,incremental,dprint,32,10.288792
unchanged-check,incremental,dprint,33,9.496542
unchanged-check,incremental,dprint,34,10.146292
unchanged-check,incremental,dprint,35,10.429833
unchanged-check,incremental,dprint,36,9.535917
unchanged-check,incremental,dprint,37,10.030083
unchanged-check,incremental,dprint,38,9.642042
unchanged-check,incremental,dprint,39,10.645500
unchanged-check,incremental,dprint,40,9.852125
unchanged-check,incremental,dprint,41,10.164083
unchanged-check,incremental,dprint,42,10.070000
unchanged-check,incremental,dprint,43,10.098042
unchanged-check,incremental,dprint,44,9.990250
unchanged-check,incremental,dprint,45,10.822083
unchanged-check,incremental,dprint,46,10.101916
unchanged-check,incremental,dprint,47,10.088750
unchanged-check,incremental,dprint,48,11.036666
unchanged-check,incremental,dprint,49,10.673750
unchanged-check,incremental,dprint,50,10.886000
unchanged-check,incremental,dprint,51,11.204375
unchanged-check,incremental,dprint,52,10.745958
unchanged-check,incremental,dprint,53,10.860459
unchanged-check,incremental,dprint,54,11.488292
unchanged-check,incremental,dprint,55,10.720209
unchanged-check,incremental,dprint,56,10.823958
unchanged-check,incremental,dprint,57,10.675542
unchanged-check,incremental,dprint,58,10.655000
unchanged-check,incremental,dprint,59,9.982084
unchanged-check,incremental,dprint,60,11.252250
unchanged-check,incremental,dprint,61,10.865416
unchanged-check,incremental,dprint,62,10.590041
unchanged-check,incremental,dprint,63,10.190792
unchanged-check,incremental,dprint,64,10.011625
unchanged-check,incremental,dprint,65,10.478708
unchanged-check,incremental,dprint,66,9.837250
unchanged-check,incremental,dprint,67,10.443250
unchanged-check,incremental,dprint,68,10.241250
unchanged-check,incremental,dprint,69,10.591708
unchanged-check,incremental,dprint,70,10.875250
unchanged-check,incremental,dprint,71,10.110708
unchanged-check,incremental,dprint,72,10.317667
unchanged-check,incremental,dprint,73,10.215834
unchanged-check,incremental,dprint,74,10.469667
unchanged-check,incremental,dprint,75,10.675250
unchanged-check,incremental,dprint,76,11.064250
unchanged-check,incremental,dprint,77,11.381583
unchanged-check,incremental,dprint,78,12.625875
unchanged-check,incremental,dprint,79,12.054875
unchanged-check,incremental,dprint,80,10.749625
unchanged-check,incremental,dprint,81,10.721416
unchanged-check,incremental,dprint,82,15.479959
unchanged-check,incremental,dprint,83,13.029375
unchanged-check,incremental,dprint,84,12.082459
unchanged-check,incremental,dprint,85,10.554917
unchanged-check,incremental,dprint,86,10.398166
unchanged-check,incremental,dprint,87,10.282500
unchanged-check,incremental,dprint,88,10.641917
unchanged-check,incremental,dprint,89,10.451583
unchanged-check,incremental,dprint,90,10.549208
unchanged-check,incremental,dprint,91,11.129250
unchanged-check,incremental,dprint,92,11.348167
unchanged-check,incremental,dprint,93,10.656834
unchanged-check,incremental,dprint,94,10.650792
unchanged-check,incremental,dprint,95,10.914750
unchanged-check,incremental,dprint,96,10.208583
unchanged-check,incremental,dprint,97,10.653875
unchanged-check,incremental,dprint,98,10.301875
unchanged-check,incremental,dprint,99,10.492167
editors,basic.rs,nvim/dprint,0,37.804208
editors,basic.rs,nvim/dprint,1,37.801042
editors,basic.rs,nvim/dprint,2,37.037750
editors,basic.rs,nvim/dprint,3,37.857334
editors,basic.rs,nvim/dprint,4,37.942125
editors,basic.rs,nvim/dprint,5,37.872667
editors,basic.rs,nvim/dprint,6,36.908667
editors,basic.rs,nvim/dprint,7,37.033583
editors,basic.rs,nvim/dprint,8,42.832042
editors,basic.rs,nvim/dprint,9,39.834833
editors,basic.rs,nvim/dprint,10,37.111667
editors,basic.rs,nvim/dprint,11,38.949458
editors,basic.rs,nvim/dprint,12,36.765375
editors,basic.rs,nvim/dprint,13,36.878416
editors,basic.rs,nvim/dprint,14,38.917584
editors,basic.rs,nvim/dprint,15,37.829584
editors,basic.rs,nvim/dprint,16,38.012709
editors,basic.rs,nvim/dprint,17,37.761791
editors,basic.rs,nvim/dprint,18,39.269916
editors,basic.rs,nvim/dprint,19,38.726667
